ID_BOW,Numero_Protocolo,Empresa_Responsable,Nombre_Especimen,Investigador_Asignado,Sede_Contencion,Tipo_BOW,Cepa_Origen,Nivel_Peligro,Tipo_Contencion,Estado_Especimen,Unidades_Stock,Unidades_Activas,Unidades_Cuarentena,Unidades_Eliminadas,Peso_Promedio_kg,Altura_Promedio_m,Fecha_Creacion,Fecha_Ultimo_Reporte,Dias_En_Inventario,Comportamiento_Primario,Tasa_Mutacion_Pct,Estabilidad_Genetica_Pct,Tasa_Mortalidad_Contencion_Pct,Tasa_Fuga_Historica_Pct,Incidente_Fuga_Mas_Reciente,Bajas_Personal_Causadas,Tasa_Neutralizacion_Pct,Protocolo_Terminacion,Estado_Regulatorio,Aprobacion_Comite_Bioseguridad,Presupuesto_Mantenimiento_USD,Costo_Por_Unidad_USD,Estado_Publicacion_Interna,Clasificacion_Documental,Patentes_Bio_Aplicadas,Potencial_Armamento,Entorno_Operacion,Region_Geografica,Numero_Instalaciones,Socio_Externo_CRO,Puntuacion_Contencion,Incidentes_Protocolo,Cumplimiento_Bioseguridad_Pct,Tasa_Retencion_Especimenes_Pct,Tiempo_Desarrollo_Dias,Año_Creacion,Mes_Creacion,Trimestre_Creacion,Estado_Proyecto
BOW-2212-4948,UC-BOW-437-2023,Laboratorios Veronica S.L.,Licker R,Dra. Monica Stevens,Mansión Spencer - Arklay,Experimental,Virus-C,NIVEL-1 Mínimo,Celda Reforzada T-Metal,En Pruebas,39,18,6,13,768.1,4.02,2011-02-10,2014-02-13,1099,Reactivo Movimiento,12.0,89.8,34.2,5.2,2016-11-20 00:00:00,3,45.8,Crioablación,Archivado,Pendiente,4612983,481474,No Publicado,RESERVADO,2,Uso Inmediato,Tropical,Europa del Este,6,Classified Partner,80.5,10,71.5,82.3,1040,2011,2,Q1,Archivado
BOW-9823-4949,UC-BOW-369-2023,Fundación Spencer,Carrier (Portador de Mutación),Dr. Cameron White,Laboratorio Submarina Calcos,Tyrant,Uroboros,NIVEL-1 Mínimo,Bóveda Magnética,En Pruebas,29,29,0,12,446.3,2.18,2008-07-21,2012-08-16,1487,Obediente (Verbal),87.9,15.7,19.0,14.2,2023-10-14 00:00:00,73,66.9,Protocolo NEMESIS,En Revisión Comité,Aprobado,3459382,465570,Clasificado Interno,ULTRA SECRETO,3,En Evaluación,Bunker Sellado,América del Norte,2,Umbrella-EU,40.5,9,99.8,88.3,3310,2008,7,Q3,Suspendido
BOW-1389-4950,UC-BOW-426-2011,Corporación Umbrella,Cerbero,Dr. Rodrigo Juan Raval,Mansión Spencer - Arklay,Licker,Cepa NE-α,NIVEL-2 Bajo,Celda Reforzada T-Metal,Fugado,28,4,1,15,499.4,3.53,2005-09-18,2009-08-18,1430,Obediente (Verbal),65.5,30.6,30.4,17.0,Sin Registro,80,48.4,Auto-Destrucción Inducida,Clasificado TS/SCI,Pendiente,3922619,233671,Clasificado Interno,CONFIDENCIAL,0,Alto,Bunker Sellado,América del Norte,9,Sin Socio,60.6,2,99.5,62.3,3234,2005,9,Q3,Cerrado
BOW-6069-4951,UC-BOW-134-2009,Blue Umbrella Ltda.,Neptune Alfa,Dra. Alex Wesker,Laboratorio Subterráneo Antartica-B,Hunter,Cepa NE-α,NIVEL-2 Bajo,Túnel Subterráneo Sellado,Clasificado,36,29,0,18,419.3,1.64,2006-06-09,2006-11-19,163,Obediente (Verbal),67.0,37.8,38.5,4.8,2020-09-04 00:00:00,27,36.6,Gas VX-7,Expediente Destruido,Pendiente,1930732,151572,Restringido,SECRETO,2,En Evaluación,Montañoso,Asia-Pacífico,4,Sin Socio,44.0,7,63.5,54.9,1481,2006,6,Q2,Cerrado
BOW-6593-4952,UC-BOW-136-2010,Terrasave Biotecnología,Hunter Beta,Dr. William Birkin,Centro de Pruebas Arklay B3,Experimental,Virus-G,NIVEL-1 Mínimo,Contenedor Sellado T-Rojo,Fugado,41,7,8,3,580.4,2.47,2010-01-21,2013-09-30,1348,Reactivo Movimiento,66.1,38.3,13.1,2.9,Sin Registro,34,31.1,Gas VX-7,Expediente Destruido,Pendiente,4898343,195045,Archivado TS,RESERVADO,6,Uso Inmediato,Acuático,Europa del Este,12,Laboratorios Kendo,55.0,20,81.5,63.9,1586,2010,1,Q1,Cerrado
BOW-3773-4953,UC-BOW-353-2009,WilPharma Corp.,Alexia Ashford Forma 1,Dr. Cameron White,Instalación NEST - Raccoon City,Zombie,Virus-G,NIVEL-1 Mínimo,Contenedor Sellado T-Rojo,En Pruebas,26,7,18,7,491.1,2.72,2019-05-14,2023-03-20,1406,Autónomo,10.5,92.6,14.5,8.1,2019-06-03 00:00:00,64,79.6,Crioablación,Archivado,Clasificado,3354826,21009,No Publicado,RESERVADO,4,Uso Inmediato,Urbano,América del Sur,12,Classified Partner,94.9,8,98.5,98.5,3405,2019,5,Q2,Cerrado
BOW-1756-4954,UC-BOW-616-2016,División BioWeapon BSAA,Licker Delta,Dr. Richard Aiken,Laboratorio Subterráneo Antartica-B,G-Type,T-Veronica,NIVEL-1 Mínimo,Contenedor Sellado T-Rojo,En Pruebas,14,11,1,26,570.2,2.65,2010-06-29,2014-01-17,1298,Reactivo Movimiento,43.5,53.8,4.6,24.2,2015-07-05 00:00:00,117,77.4,Protocolo Tyrant-Kill,En Revisión Comité,Clasificado,3858944,253943,No Publicado,ULTRA SECRETO,1,Uso Inmediato,Subterráneo,América del Sur,1,Classified Partner,75.4,19,92.9,85.6,359,2010,6,Q2,Archivado
BOW-9962-4955,UC-BOW-947-2005,Industrias Uroboros,Hunter Alpha,Dr. William Birkin,Instalación de Ciudad Flotante Terragrigia,G-Type,Cepa NE-α,NIVEL-2 Bajo,Túnel Subterráneo Sellado,En Pruebas,9,3,0,25,714.0,1.7,2020-02-08,2022-03-29,780,Reactivo Calor,78.9,19.3,0.7,1.3,2022-03-13 00:00:00,48,39.9,Protocolo Tyrant-Kill,En Revisión Comité,Pendiente,1080228,386871,Archivado TS,CONFIDENCIAL,1,En Evaluación,Tropical,Europa del Este,4,BioResearch Corp.,73.2,17,90.3,88.9,633,2020,2,Q1,Suspendido
BOW-8175-4956,UC-BOW-979-2016,WilPharma Corp.,Morpheus DuVall Mutado,Dr. Lance Hall,Complejo de Entrenamiento Umbrella,Licker,Cepa NE-α,NIVEL-1 Mínimo,Tanque Criogénico,Clasificado,15,12,2,30,721.4,2.69,2021-10-06,2022-06-14,251,Autónomo,17.9,77.6,1.1,14.4,Sin Registro,19,75.5,Sin Protocolo Asignado,En Revisión Comité,Rechazado,1876006,48648,Archivado TS,RESERVADO,7,Medio,Ártico,Europa del Este,10,Laboratorios Kendo,41.8,1,92.0,66.8,991,2021,10,Q4,En Revisión
BOW-4651-4957,UC-BOW-721-2012,WilPharma Corp.,G-Adulto Fase 2,Dra. Alexia Ashford,Instalación Agricultora Sheena Island,Zombie,Virus-T,NIVEL-2 Bajo,Contenedor Sellado T-Rojo,Clasificado,32,10,7,16,625.7,1.83,2020-07-11,2025-01-02,1636,Reactivo Calor,32.7,65.3,25.2,4.0,2020-03-15 00:00:00,38,31.2,Explosivo C4 Interno,Clasificado TS/SCI,Suspendido,1903545,74076,No Publicado,ULTRA SECRETO,1,Alto,Tropical,Oriente Medio,5,Laboratorios Kendo,47.4,18,61.8,83.9,1001,2020,7,Q3,Archivado
BOW-3190-4958,UC-BOW-520-2013,WilPharma Corp.,Boa Constrictora Mutante,Dr. Alexander Ashford,Laboratorio Submarina Calcos,G-Type,Mutación Natural,NIVEL-6 EXTINCIÓN,Cápsula de Gas Paralizante,Degradado,43,16,12,29,378.4,1.63,2018-09-15,2020-04-08,571,Reactivo Movimiento,10.4,92.9,14.8,20.9,2013-10-09 00:00:00,60,36.0,Explosivo C4 Interno,Activo en Base de Datos,Suspendido,1105481,460452,Archivado TS,CONFIDENCIAL,4,Medio,Tropical,América del Norte,1,Classified Partner,80.0,16,86.6,78.4,570,2018,9,Q3,En Revisión
BOW-7011-4959,UC-BOW-748-2020,Laboratorios Veronica S.L.,Tyrant T-002,Dr. Richard Aiken,Instalación Africana Kijuju,Experimental,Virus-C,NIVEL-1 Mínimo,Bóveda Magnética,Degradado,42,0,4,2,458.9,4.21,2007-06-06,2011-03-19,1382,Obediente (Verbal),32.1,67.7,9.5,7.6,2015-11-30 00:00:00,14,36.7,Auto-Destrucción Inducida,Archivado,Suspendido,4873800,448185,Clasificado Interno,ULTRA SECRETO,3,Alto,Montañoso,Europa del Este,10,Classified Partner,46.4,20,78.9,51.2,1192,2007,6,Q2,Cerrado
BOW-4001-4960,UC-BOW-642-2010,Laboratorios Veronica S.L.,Cerbero,Dr. Oswell Spencer,Base de Investigación Rockfort,G-Type,T-Veronica,NIVEL-2 Bajo,Tanque Criogénico,En Pruebas,14,5,5,0,272.2,4.2,2008-08-06,2010-01-18,530,No Responsivo,85.1,18.2,22.9,10.8,2017-01-24 00:00:00,114,74.1,Auto-Destrucción Inducida,Activo en Base de Datos,Pendiente,4812828,256700,Archivado TS,CONFIDENCIAL,7,Uso Inmediato,Bunker Sellado,Oriente Medio,6,BioResearch Corp.,97.8,16,80.7,68.2,470,2008,8,Q3,Suspendido
BOW-3405-4961,UC-BOW-539-2010,Corporación Umbrella,Carrier (Portador de Mutación),Dr. Richard Aiken,Instalación Agricultora Sheena Island,G-Type,Uroboros,NIVEL-5 Crítico,Bóveda Magnética,Fugado,16,0,2,3,271.1,3.74,2022-01-08,2022-11-26,322,Agresivo,69.1,34.3,13.9,0.6,2011-06-06 00:00:00,29,95.4,Auto-Destrucción Inducida,Archivado,Rechazado,1189696,84008,Archivado TS,ULTRA SECRETO,7,Uso Inmediato,Ártico,África Sub-Sahariana,12,Sin Socio,78.3,12,82.9,97.4,3284,2022,1,Q1,Activo
BOW-4974-4962,UC-BOW-517-2010,Laboratorios Veronica S.L.,Tyrant Nemesis T-Type,Dra. Elena Kravchenko,Instalación NEST - Raccoon City,G-Type,Uroboros,NIVEL-1 Mínimo,Cápsula de Gas Paralizante,Congelado Criónico,10,10,0,2,527.9,4.34,2009-07-28,2010-09-11,410,Autónomo,70.7,25.1,18.6,16.7,2022-09-26 00:00:00,16,31.4,Crioablación,Clasificado TS/SCI,Aprobado,1835777,338331,Restringido,CONFIDENCIAL,0,Bajo,Acuático,América del Sur,7,Classified Partner,82.0,2,78.9,95.7,1929,2009,7,Q3,Suspendido
BOW-4586-4963,UC-BOW-407-2019,Corporación Umbrella,Zombie Estándar,Dr. Morpheus DuVall,Base Antártica Umbrella,Experimental,Virus-C,NIVEL-1 Mínimo,Tanque Criogénico,En Pruebas,4,1,2,7,100.5,2.38,2018-03-13,2018-12-25,287,Obediente (Verbal),84.8,20.0,38.5,15.8,Sin Registro,37,53.2,Sin Protocolo Asignado,Expediente Destruido,Suspendido,4065342,370343,No Publicado,CONFIDENCIAL,0,Uso Inmediato,Ártico,América del Norte,11,Laboratorios Kendo,81.5,5,60.9,51.8,2959,2018,3,Q1,Activo
BOW-5363-4964,UC-BOW-801-2017,Industrias Uroboros,Boa Constrictora Mutante,Dr. Lance Hall,Instalación Africana Kijuju,Experimental,Cepa NE-α,NIVEL-4 Alto,Cápsula de Gas Paralizante,Activo,37,33,2,17,670.5,2.23,2009-02-12,2013-05-05,1543,Semi-Controlado,36.2,65.5,4.4,11.2,2020-03-12 00:00:00,86,76.5,Crioablación,Clasificado TS/SCI,Rechazado,2725658,141541,Clasificado Interno,SECRETO,2,Medio,Urbano,Europa del Este,5,Laboratorios Kendo,58.6,3,64.5,97.5,1331,2009,2,Q1,Activo
BOW-6369-4965,UC-BOW-513-2022,Industrias Uroboros,Boa Constrictora Mutante,Dr. Viktor Drachev,Complejo de Entrenamiento Umbrella,Hunter,Las Plagas,NIVEL-3 Moderado,Tanque Criogénico,En Pruebas,20,5,12,4,109.6,3.14,2019-12-16,2023-05-18,1249,Agresivo,41.5,58.4,14.5,7.7,2011-11-04 00:00:00,62,77.8,Crioablación,Activo en Base de Datos,Pendiente,923637,228056,Archivado TS,ULTRA SECRETO,6,Bajo,Tropical,América del Norte,12,Classified Partner,73.5,1,96.1,63.2,2947,2019,12,Q4,Archivado
BOW-5522-4966,UC-BOW-487-2016,División BioWeapon BSAA,Oscuro (Tyrant Experimental),Dr. Albert Wesker,Complejo Subterráneo NEST-2,Planta Mutada,Virus-G,NIVEL-4 Alto,Celda Reforzada T-Metal,Congelado Criónico,23,0,22,25,653.6,3.78,2017-07-20,2020-10-27,1195,Autónomo,7.9,87.2,23.1,14.9,2023-07-25 00:00:00,119,86.9,Explosivo C4 Interno,Clasificado TS/SCI,Rechazado,783303,301135,Restringido,ULTRA SECRETO,0,Uso Inmediato,Ártico,África Sub-Sahariana,4,Laboratorios Kendo,68.9,7,93.1,98.1,1823,2017,7,Q3,Archivado
BOW-7241-4967,UC-BOW-258-2013,División BioWeapon BSAA,Tyrant T-001,Dra. Alexia Ashford,Instalación NEST - Raccoon City,Tyrant,Progenitor Puro,NIVEL-4 Alto,Contenedor Sellado T-Rojo,En Pruebas,21,18,0,24,571.7,1.94,2020-12-17,2022-12-09,722,Reactivo Movimiento,35.5,68.0,9.8,15.4,2014-10-17 00:00:00,148,53.0,Auto-Destrucción Inducida,Expediente Destruido,Pendiente,1844752,431695,Restringido,ULTRA SECRETO,8,Bajo,Ártico,Oriente Medio,2,Laboratorios Kendo,73.7,12,74.3,66.2,1326,2020,12,Q4,Cerrado
BOW-1540-4968,UC-BOW-213-2020,División BioWeapon BSAA,Eliminador,Dr. Lance Hall,Instalación Agricultora Sheena Island,Animal Mutado,Virus-T,NIVEL-1 Mínimo,Contenedor Sellado T-Rojo,Congelado Criónico,9,5,3,11,452.7,3.22,2014-05-09,2017-08-08,1187,Agresivo,66.4,29.2,37.8,4.0,2021-07-16 00:00:00,109,66.5,Auto-Destrucción Inducida,Activo en Base de Datos,Clasificado,920747,116323,Clasificado Interno,SECRETO,8,Uso Inmediato,Subterráneo,Oriente Medio,10,Umbrella-EU,73.3,10,96.8,54.7,3323,2014,5,Q2,Archivado
BOW-3066-4969,UC-BOW-872-2016,Corporación Umbrella,G-Adulto Fase 4,Dr. Albert Wesker,Complejo Subterráneo NEST-2,Animal Mutado,Las Plagas,NIVEL-6 EXTINCIÓN,Cápsula de Gas Paralizante,En Pruebas,49,4,30,15,207.8,1.74,2012-07-31,2015-03-03,945,No Responsivo,7.6,94.0,39.7,13.3,2016-05-04 00:00:00,96,82.9,Protocolo NEMESIS,Archivado,Suspendido,1100114,298740,No Publicado,CONFIDENCIAL,3,En Evaluación,Acuático,Asia-Pacífico,6,Umbrella-EU,64.8,8,74.7,93.2,2785,2012,7,Q3,Cerrado
BOW-3551-4970,UC-BOW-240-2008,Blue Umbrella Ltda.,Tyrant T-002,Dra. Elena Kravchenko,Instalación NEST - Raccoon City,Zombie,Las Plagas,NIVEL-6 EXTINCIÓN,Tanque Criogénico,En Pruebas,44,26,10,22,632.4,2.12,2007-10-04,2010-04-03,912,Autónomo,22.0,79.2,29.0,19.5,2014-06-02 00:00:00,90,95.0,Explosivo C4 Interno,Expediente Destruido,Pendiente,3514456,290628,No Publicado,SECRETO,3,Alto,Tropical,África Sub-Sahariana,9,Laboratorios Kendo,42.1,7,88.3,61.1,469,2007,10,Q4,Archivado
BOW-5953-4971,UC-BOW-376-2008,División BioWeapon BSAA,Molde Gigante,Dr. Cameron White,Laboratorio Submarina Calcos,Tyrant,Las Plagas,NIVEL-2 Bajo,Celda Reforzada T-Metal,Activo,5,0,1,21,318.2,2.43,2018-03-28,2018-05-30,63,Semi-Controlado,70.5,32.0,7.0,22.1,Sin Registro,117,43.6,Crioablación,En Revisión Comité,Clasificado,1188487,279252,Restringido,ULTRA SECRETO,5,Alto,Ártico,África Sub-Sahariana,5,BioResearch Corp.,43.6,4,90.5,91.5,476,2018,3,Q1,Cerrado
BOW-4634-4972,UC-BOW-415-2013,Industrias Uroboros,G-Adulto Fase 5,Dr. James Marcus,Complejo Subterráneo NEST-2,Tyrant,Mutación Natural,NIVEL-2 Bajo,Contenedor Sellado T-Rojo,Cuarentena,27,4,19,22,88.4,2.65,2005-01-15,2005-10-29,287,Obediente (Verbal),23.1,73.9,0.6,20.5,2015-04-09 00:00:00,148,88.4,Sin Protocolo Asignado,Archivado,Clasificado,4461564,140149,Restringido,RESERVADO,6,Bajo,Montañoso,América del Sur,8,BioResearch Corp.,91.5,12,96.7,52.6,381,2005,1,Q1,Activo
BOW-1346-4973,UC-BOW-339-2021,División BioWeapon BSAA,Hunter Beta,Dr. James Marcus,Instalación NEST - Raccoon City,Licker,Virus-T,NIVEL-3 Moderado,Cápsula de Gas Paralizante,En Pruebas,31,11,15,16,692.6,2.74,2023-01-27,2026-06-05,1225,Semi-Controlado,36.0,65.9,10.6,0.1,2017-05-08 00:00:00,113,39.0,Sin Protocolo Asignado,Expediente Destruido,Rechazado,3965366,132350,Clasificado Interno,RESERVADO,2,En Evaluación,Bunker Sellado,América del Norte,1,BioResearch Corp.,45.3,13,83.5,57.4,1551,2023,1,Q1,Archivado
BOW-3499-4974,UC-BOW-346-2018,WilPharma Corp.,Superviviente Mutado,Dr. Morpheus DuVall,Plataforma Offshore LIN-01,Experimental,T-Abyss,NIVEL-2 Bajo,Celda Reforzada T-Metal,Fugado,22,17,4,11,795.4,2.64,2011-03-01,2013-01-14,685,Obediente (Verbal),60.7,37.6,2.5,14.6,Sin Registro,62,81.5,Crioablación,Expediente Destruido,Aprobado,4991122,279565,Archivado TS,CONFIDENCIAL,8,Medio,Bunker Sellado,Europa del Este,2,Classified Partner,65.8,1,89.1,91.1,2032,2011,3,Q1,Archivado
BOW-9780-4975,UC-BOW-514-2007,WilPharma Corp.,Zombie Acuático,Dra. Alex Wesker,Base de Investigación Rockfort,Hunter,Virus-C,NIVEL-5 Crítico,Tanque Criogénico,Cuarentena,8,2,6,12,190.8,3.72,2022-07-31,2025-04-26,1000,Semi-Controlado,36.1,61.3,16.2,18.3,Sin Registro,121,31.2,Explosivo C4 Interno,Expediente Destruido,Pendiente,1404749,418065,Archivado TS,CONFIDENCIAL,5,En Evaluación,Tropical,Europa del Este,2,BioResearch Corp.,84.3,16,66.8,98.4,2746,2022,7,Q3,Archivado
BOW-4736-4976,UC-BOW-837-2014,Industrias Uroboros,Carrier (Portador de Mutación),Dra. Monica Stevens,Laboratorio Móvil Contenedor BX-12,Experimental,Virus-C,NIVEL-4 Alto,Túnel Subterráneo Sellado,Cuarentena,27,0,6,16,305.4,1.73,2020-04-14,2024-05-24,1501,Agresivo,68.2,35.8,6.1,3.3,2023-11-11 00:00:00,37,47.3,Gas VX-7,Expediente Destruido,Suspendido,3882115,475421,Archivado TS,SECRETO,3,Bajo,Montañoso,Europa del Este,9,BioResearch Corp.,44.8,9,89.8,65.7,3461,2020,4,Q2,Activo
BOW-3644-4977,UC-BOW-273-2019,Terrasave Biotecnología,Palanca (Zombie Intestinado),Dra. Alex Wesker,Instalación NEST - Raccoon City,Planta Mutada,Virus-G,NIVEL-1 Mínimo,Bóveda Magnética,Clasificado,19,8,8,27,483.6,3.13,2016-07-13,2020-06-04,1422,Reactivo Calor,35.9,60.7,35.6,20.0,Sin Registro,129,43.2,Auto-Destrucción Inducida,Archivado,Clasificado,1411594,92812,No Publicado,ULTRA SECRETO,7,Uso Inmediato,Bunker Sellado,África Sub-Sahariana,10,Classified Partner,70.6,7,77.2,96.8,1544,2016,7,Q3,Activo
BOW-1280-4978,UC-BOW-749-2006,Corporación Umbrella,Carrier (Portador de Mutación),Dr. Richard Aiken,Laboratorio Submarina Calcos,Tyrant,T-Veronica,NIVEL-3 Moderado,Contenedor Sellado T-Rojo,Congelado Criónico,27,3,16,19,193.8,3.95,2019-01-03,2022-03-20,1172,Agresivo,11.1,90.2,6.7,15.4,Sin Registro,87,97.2,Protocolo NEMESIS,Clasificado TS/SCI,Pendiente,3797773,353991,No Publicado,SECRETO,3,Uso Inmediato,Urbano,Asia-Pacífico,1,Laboratorios Kendo,44.3,9,70.9,94.7,2163,2019,1,Q1,Suspendido
BOW-7446-4979,UC-BOW-267-2016,Fundación Spencer,Zombie Policial,Dra. Alex Wesker,Centro de Pruebas Arklay B3,Licker,T-Abyss,NIVEL-1 Mínimo,Túnel Subterráneo Sellado,Cuarentena,1,0,1,21,588.1,4.11,2012-03-21,2016-10-28,1682,Semi-Controlado,29.5,73.2,11.8,7.9,Sin Registro,78,67.3,Auto-Destrucción Inducida,Archivado,Clasificado,3169408,367599,No Publicado,SECRETO,6,En Evaluación,Bunker Sellado,América del Sur,4,Umbrella-EU,80.5,19,95.6,81.7,1923,2012,3,Q1,Archivado
BOW-6423-4980,UC-BOW-169-2016,Corporación Umbrella,Tyrant T-103,Dr. Lance Hall,Laboratorio Submarina Calcos,Animal Mutado,Mutación Natural,NIVEL-1 Mínimo,Túnel Subterráneo Sellado,Degradado,14,1,6,22,230.1,4.26,2014-07-19,2016-05-29,680,Reactivo Calor,42.0,55.5,15.3,7.3,2022-12-20 00:00:00,113,93.6,Crioablación,Activo en Base de Datos,Rechazado,531561,408883,Archivado TS,RESERVADO,1,Medio,Subterráneo,América del Sur,9,Sin Socio,71.1,7,74.8,77.8,683,2014,7,Q3,Activo
BOW-5170-4981,UC-BOW-968-2006,Corporación Umbrella,Zombie Corredor,Dr. Alexander Ashford,Instalación Africana Kijuju,Experimental,Uroboros,NIVEL-1 Mínimo,Tanque Criogénico,Cuarentena,17,16,1,18,765.2,3.47,2007-10-27,2010-12-24,1154,No Responsivo,64.3,37.2,30.6,12.1,Sin Registro,105,89.5,Gas VX-7,Expediente Destruido,Suspendido,2807781,417011,Clasificado Interno,SECRETO,7,Bajo,Acuático,Oriente Medio,4,Laboratorios Kendo,62.8,10,98.5,50.2,1307,2007,10,Q4,Archivado
BOW-6847-4982,UC-BOW-606-2017,Terrasave Biotecnología,Tyrant Nemesis T-Type,Dr. Viktor Drachev,Mansión Spencer - Arklay,Experimental,Virus-G,NIVEL-3 Moderado,Bóveda Magnética,Fugado,9,5,3,5,448.0,3.64,2020-12-10,2023-04-16,857,No Responsivo,88.3,8.3,33.9,3.4,Sin Registro,17,50.5,Gas VX-7,Expediente Destruido,Rechazado,4659174,133137,Restringido,CONFIDENCIAL,6,Bajo,Tropical,América del Sur,12,Laboratorios Kendo,89.3,1,98.0,79.6,1735,2020,12,Q4,En Revisión
BOW-4799-4983,UC-BOW-545-2012,Terrasave Biotecnología,Palanca (Zombie Intestinado),Dr. Richard Aiken,Torre Umbrella - Ciudad Isla,Hunter,T-Abyss,NIVEL-4 Alto,Cápsula de Gas Paralizante,Activo,41,23,3,18,650.2,3.18,2021-10-28,2025-12-19,1513,Reactivo Calor,52.9,50.2,30.8,17.3,2023-09-17 00:00:00,13,84.7,Explosivo C4 Interno,Activo en Base de Datos,Aprobado,4581668,318589,Clasificado Interno,CONFIDENCIAL,2,Uso Inmediato,Montañoso,Asia-Pacífico,12,Sin Socio,78.9,19,72.4,99.4,1996,2021,10,Q4,Activo
BOW-5662-4984,UC-BOW-650-2019,Laboratorios Veronica S.L.,Zombie Acuático,Dr. Lance Hall,Complejo de Entrenamiento Umbrella,Tyrant,Virus-T,NIVEL-4 Alto,Bóveda Magnética,Clasificado,1,0,0,10,217.8,2.42,2016-12-29,2017-05-30,152,Agresivo,90.2,5.2,31.5,21.1,Sin Registro,145,53.0,Protocolo NEMESIS,En Revisión Comité,Suspendido,608736,13692,No Publicado,CONFIDENCIAL,3,Uso Inmediato,Bunker Sellado,África Sub-Sahariana,2,Umbrella-EU,61.4,16,80.5,98.3,1335,2016,12,Q4,Suspendido
BOW-7945-4985,UC-BOW-900-2024,Laboratorios Veronica S.L.,Neptune (Tiburón),Dr. Alexander Ashford,Instalación Africana Kijuju,Planta Mutada,Virus-C,NIVEL-2 Bajo,Cápsula de Gas Paralizante,Fugado,16,5,3,25,136.7,1.54,2014-03-13,2015-12-06,633,Agresivo,32.9,62.9,11.5,6.0,2011-11-18 00:00:00,58,81.8,Explosivo C4 Interno,Activo en Base de Datos,Suspendido,256528,411334,Archivado TS,CONFIDENCIAL,0,Medio,Ártico,América del Sur,3,Laboratorios Kendo,94.6,13,93.6,53.2,1656,2014,3,Q1,Cerrado
BOW-7718-4986,UC-BOW-273-2020,WilPharma Corp.,Hunter Alpha,Dra. Alex Wesker,Laboratorio Submarina Calcos,Planta Mutada,Uroboros,NIVEL-2 Bajo,Túnel Subterráneo Sellado,Fugado,47,17,25,11,139.8,3.65,2009-06-12,2011-11-05,876,Reactivo Calor,24.0,77.8,11.6,3.7,Sin Registro,5,72.2,Sin Protocolo Asignado,Expediente Destruido,Suspendido,3334675,149272,No Publicado,CONFIDENCIAL,6,Uso Inmediato,Bunker Sellado,Asia-Pacífico,3,Sin Socio,93.9,15,60.4,59.2,1832,2009,6,Q2,Activo
BOW-8562-4987,UC-BOW-498-2018,División BioWeapon BSAA,Molde Gigante,Dr. Albert Wesker,Laboratorio Móvil Contenedor BX-12,Experimental,Virus-T,NIVEL-2 Bajo,Tanque Criogénico,Congelado Criónico,38,13,12,3,499.6,2.66,2017-03-24,2020-01-25,1037,Reactivo Calor,46.8,49.2,13.9,16.3,Sin Registro,85,65.6,Explosivo C4 Interno,En Revisión Comité,Aprobado,1242093,335139,Archivado TS,RESERVADO,2,En Evaluación,Montañoso,América del Norte,7,Classified Partner,44.4,9,82.8,60.1,1834,2017,3,Q1,Suspendido
BOW-4214-4988,UC-BOW-863-2006,Industrias Uroboros,Alexia Ashford Forma 1,Dr. Albert Wesker,Instalación NEST - Raccoon City,Licker,Virus-G,NIVEL-6 EXTINCIÓN,Celda Reforzada T-Metal,Eliminado,2,1,0,2,490.9,1.64,2022-02-16,2022-06-20,124,Reactivo Movimiento,17.7,82.8,37.7,8.5,Sin Registro,31,68.2,Protocolo Tyrant-Kill,En Revisión Comité,Rechazado,3488403,119851,No Publicado,CONFIDENCIAL,3,Bajo,Tropical,África Sub-Sahariana,11,BioResearch Corp.,45.7,19,78.7,81.7,3142,2022,2,Q1,En Revisión
BOW-3906-4989,UC-BOW-211-2011,Terrasave Biotecnología,Araña Gigante,Dr. Alexander Ashford,Laboratorio Submarina Calcos,Tyrant,T-Abyss,NIVEL-1 Mínimo,Tanque Criogénico,Degradado,1,1,0,30,248.6,4.42,2016-11-13,2019-09-25,1046,Reactivo Movimiento,51.2,50.5,7.0,5.1,2010-05-03 00:00:00,130,91.0,Protocolo NEMESIS,Archivado,Suspendido,1344410,293497,Clasificado Interno,SECRETO,7,Alto,Acuático,América del Sur,5,Laboratorios Kendo,45.3,6,70.8,80.8,1449,2016,11,Q4,Activo
BOW-3268-4990,UC-BOW-846-2018,Terrasave Biotecnología,Molde Gigante,Dr. Cameron White,Centro de Pruebas Arklay B3,Zombie,T-Veronica,NIVEL-3 Moderado,Contenedor Sellado T-Rojo,Clasificado,4,0,3,12,126.0,4.02,2022-09-04,2026-02-21,1266,Autónomo,66.4,37.0,19.0,17.4,Sin Registro,75,62.1,Crioablación,Activo en Base de Datos,Suspendido,3165042,269197,Clasificado Interno,SECRETO,7,En Evaluación,Bunker Sellado,África Sub-Sahariana,5,Laboratorios Kendo,70.9,20,73.8,58.5,3548,2022,9,Q3,Cerrado
