ID_Transaccion,Fecha_Venta,Año,Mes,Trimestre,Producto,Categoria,Presentacion,Lote_ID,Fecha_Vencimiento,Proveedor,Ciudad,Region,Canal_Venta,Metodo_Pago,Estado_Pedido,Cantidad,Precio_Unitario_USD,Subtotal_USD,Descuento_Pct,Monto_Descuento_USD,Total_Neto_USD,IVA_19pct_USD,Total_Con_IVA_USD
TRX-005070,2024-12-03,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-52442,2026-06-28,BioHazard Supplies,Terragrigia,South,Farmacia Minorista,Efectivo,Entregado,428,4.1,1754.8,0.1,175.48,1579.32,300.07,1879.39
TRX-005071,2024-12-03,2024,12,Q4,Hemostabil,Coagulante,Inyectable,LOTE-35564,2027-06-05,BioHazard Supplies,Raccoon City,Midwest,Online,Efectivo,En tránsito,377,47.95,18077.15,0.0,0.0,18077.15,3434.66,21511.81
TRX-005072,2024-12-03,2024,12,Q4,NecroCide Gel,Topico,Gel,LOTE-62599,2027-10-16,BioHazard Supplies,Sheena Island,Pacific,Online,Transferencia,Devuelto,320,10.34,3308.8,0.0,0.0,3308.8,628.67,3937.47
TRX-005073,2024-12-03,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-10265,2027-08-15,BioHazard Supplies,Edonia,Europe,Online,Cheque,Entregado,157,9.11,1430.27,0.1,143.03,1287.24,244.58,1531.82
TRX-005074,2024-12-04,2024,12,Q4,OsseoFlex,Oseo,Tableta,LOTE-93254,2027-05-25,GenTech Medical,Arklay County,Midwest,Distribuidor,Débito,Devuelto,156,16.78,2617.68,0.0,0.0,2617.68,497.36,3115.04
TRX-005075,2024-12-05,2024,12,Q4,CellRegen,Regenerador,Ampolla,LOTE-24000,2027-01-08,WilPharma Corp,Arklay County,Midwest,Clínica Privada,Débito,Entregado,139,95.6,13288.4,0.1,1328.84,11959.56,2272.32,14231.88
TRX-005076,2024-12-05,2024,12,Q4,Neurovita Complex,Suplemento,Ampolla,LOTE-72320,2026-04-25,Spencer Labs,Terragrigia,South,Distribuidor,Cheque,Entregado,121,14.43,1746.03,0.0,0.0,1746.03,331.75,2077.78
TRX-005077,2024-12-06,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-47942,2026-05-13,WilPharma Corp,Sheena Island,Pacific,Clínica Privada,Efectivo,Cancelado,65,4.57,297.05,0.15,44.56,252.49,47.97,300.46
TRX-005078,2024-12-06,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-39412,2026-12-07,Tricell Biomedical,Lanshiang,Asia,Hospital Público,Crédito,Entregado,107,6.57,702.99,0.0,0.0,702.99,133.57,836.56
TRX-005079,2024-12-06,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-12624,2027-09-29,Farmacéutica Arklay,Arklay County,Midwest,Hospital Público,Débito,Devuelto,147,4.71,692.37,0.0,0.0,692.37,131.55,823.92
TRX-005080,2024-12-06,2024,12,Q4,OsseoFlex,Oseo,Tableta,LOTE-43709,2026-08-21,Spencer Labs,Raccoon City,Midwest,Clínica Privada,Transferencia,Entregado,137,20.21,2768.77,0.15,415.32,2353.45,447.16,2800.61
TRX-005081,2024-12-06,2024,12,Q4,ViraCure X,Antiviral,Tableta,LOTE-18030,2027-02-12,WilPharma Corp,Terragrigia,South,Farmacia Minorista,Transferencia,Devuelto,411,20.88,8581.68,0.0,0.0,8581.68,1630.52,10212.2
TRX-005082,2024-12-06,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-30683,2027-10-01,BioHazard Supplies,Mixcoatl,South,Clínica Privada,Débito,Cancelado,162,7.16,1159.92,0.0,0.0,1159.92,220.38,1380.3
TRX-005083,2024-12-06,2024,12,Q4,Aspirina 500mg,Analgesico,Tableta,LOTE-55900,2027-05-03,Farmacéutica Arklay,Edonia,Europe,Online,Efectivo,Entregado,428,2.3,984.4,0.0,0.0,984.4,187.04,1171.44
TRX-005084,2024-12-06,2024,12,Q4,ThermoShield,Antipiretico,Jarabe,LOTE-59416,2027-02-10,GenTech Medical,Raccoon City,Midwest,Hospital Público,Cheque,Devuelto,452,7.48,3380.96,0.1,338.1,3042.86,578.14,3621.0
TRX-005085,2024-12-07,2024,12,Q4,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-17716,2026-06-16,Tricell Biomedical,Sheena Island,Pacific,Farmacia Minorista,Efectivo,Devuelto,100,129.4,12940.0,0.0,0.0,12940.0,2458.6,15398.6
TRX-005086,2024-12-07,2024,12,Q4,NecroCide Gel,Topico,Gel,LOTE-16126,2027-07-06,WilPharma Corp,Mixcoatl,South,Online,Efectivo,Entregado,338,11.71,3957.98,0.0,0.0,3957.98,752.02,4710.0
TRX-005087,2024-12-07,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-48471,2027-02-02,Farmacéutica Arklay,Raccoon City,Midwest,Hospital Público,Crédito,En tránsito,399,8.98,3583.02,0.0,0.0,3583.02,680.77,4263.79
TRX-005088,2024-12-07,2024,12,Q4,Aspirina 500mg,Analgesico,Tableta,LOTE-25848,2027-02-21,BioHazard Supplies,Raccoon City,Midwest,Hospital Público,Crédito,Entregado,307,2.43,746.01,0.0,0.0,746.01,141.74,887.75
TRX-005089,2024-12-07,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-36342,2026-03-05,Paraguas Distribuciones,Edonia,Europe,Clínica Privada,Crédito,En tránsito,141,6.76,953.16,0.0,0.0,953.16,181.1,1134.26
TRX-005090,2024-12-07,2024,12,Q4,Aspirina 1000mg,Analgesico,Tableta,LOTE-23055,2026-02-06,Paraguas Distribuciones,Arklay County,Midwest,Hospital Público,Débito,Entregado,83,3.7,307.1,0.15,46.07,261.03,49.6,310.63
TRX-005091,2024-12-08,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-63609,2026-07-28,Spencer Labs,Lanshiang,Asia,Farmacia Minorista,Efectivo,Cancelado,177,4.53,801.81,0.0,0.0,801.81,152.34,954.15
TRX-005092,2024-12-08,2024,12,Q4,CellRegen,Regenerador,Ampolla,LOTE-99401,2026-12-12,Tricell Biomedical,Terragrigia,South,Online,Crédito,Entregado,198,97.47,19299.06,0.15,2894.86,16404.2,3116.8,19521.0
TRX-005093,2024-12-08,2024,12,Q4,Betaferon Plus,Inmunomodulador,Capsula,LOTE-62015,2027-01-23,Spencer Labs,Raccoon City,Midwest,Distribuidor,Débito,Entregado,112,34.47,3860.64,0.0,0.0,3860.64,733.52,4594.16
TRX-005094,2024-12-08,2024,12,Q4,Neurovita Complex,Suplemento,Ampolla,LOTE-74776,2026-12-24,GenTech Medical,Raccoon City,Midwest,Distribuidor,Efectivo,Entregado,56,14.43,808.08,0.1,80.81,727.27,138.18,865.45
TRX-005095,2024-12-08,2024,12,Q4,Aspirina 1000mg,Analgesico,Tableta,LOTE-70928,2027-05-01,Tricell Biomedical,Edonia,Europe,Distribuidor,Efectivo,Entregado,460,3.92,1803.2,0.0,0.0,1803.2,342.61,2145.81
TRX-005096,2024-12-09,2024,12,Q4,Aspirina 1000mg,Analgesico,Tableta,LOTE-56153,2026-09-10,Civivan Laboratories,Harvardville,East,Online,Efectivo,Entregado,179,3.93,703.47,0.0,0.0,703.47,133.66,837.13
TRX-005097,2024-12-09,2024,12,Q4,Neurovita Complex,Suplemento,Ampolla,LOTE-29354,2027-09-26,Farmacéutica Arklay,Arklay County,Midwest,Farmacia Minorista,Débito,Entregado,421,13.6,5725.6,0.0,0.0,5725.6,1087.86,6813.46
TRX-005098,2024-12-09,2024,12,Q4,OsseoFlex,Oseo,Tableta,LOTE-72953,2027-06-29,Umbrella Pharma S.A.,Tall Oaks,East,Online,Débito,En tránsito,401,17.73,7109.73,0.0,0.0,7109.73,1350.85,8460.58
TRX-005099,2024-12-09,2024,12,Q4,ViraCure X,Antiviral,Tableta,LOTE-10078,2026-01-31,Umbrella Pharma S.A.,Harvardville,East,Clínica Privada,Transferencia,Devuelto,186,24.22,4504.92,0.1,450.49,4054.43,770.34,4824.77
TRX-005100,2024-12-09,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-67385,2027-07-04,Civivan Laboratories,Tall Oaks,East,Online,Transferencia,Devuelto,471,4.72,2223.12,0.05,111.16,2111.96,401.27,2513.23
TRX-005101,2024-12-09,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-24483,2026-10-24,Umbrella Pharma S.A.,Terragrigia,South,Online,Crédito,Entregado,218,8.75,1907.5,0.0,0.0,1907.5,362.42,2269.92
TRX-005102,2024-12-09,2024,12,Q4,Aspirina 500mg,Analgesico,Tableta,LOTE-30414,2026-07-02,Spencer Labs,Harvardville,East,Distribuidor,Crédito,Cancelado,413,2.53,1044.89,0.15,156.73,888.16,168.75,1056.91
TRX-005103,2024-12-09,2024,12,Q4,Hemostabil,Coagulante,Inyectable,LOTE-68704,2027-04-25,Tricell Biomedical,Mixcoatl,South,Hospital Público,Efectivo,Entregado,417,40.85,17034.45,0.15,2555.17,14479.28,2751.06,17230.34
TRX-005104,2024-12-09,2024,12,Q4,ViraCure X,Antiviral,Tableta,LOTE-85452,2027-10-07,WilPharma Corp,Sheena Island,Pacific,Online,Crédito,Entregado,316,24.64,7786.24,0.0,0.0,7786.24,1479.39,9265.63
TRX-005105,2024-12-09,2024,12,Q4,Aspirina 500mg,Analgesico,Tableta,LOTE-71435,2026-02-28,Umbrella Pharma S.A.,Tall Oaks,East,Online,Cheque,Cancelado,475,2.26,1073.5,0.0,0.0,1073.5,203.96,1277.46
TRX-005106,2024-12-09,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-23446,2027-12-01,Civivan Laboratories,Edonia,Europe,Farmacia Minorista,Crédito,En tránsito,217,7.73,1677.41,0.15,251.61,1425.8,270.9,1696.7
TRX-005107,2024-12-09,2024,12,Q4,Hemostabil,Coagulante,Inyectable,LOTE-67550,2026-10-17,Umbrella Pharma S.A.,Lanshiang,Asia,Clínica Privada,Cheque,Entregado,120,46.0,5520.0,0.15,828.0,4692.0,891.48,5583.48
TRX-005108,2024-12-10,2024,12,Q4,ThermoShield,Antipiretico,Jarabe,LOTE-66357,2027-07-26,Umbrella Pharma S.A.,Tall Oaks,East,Distribuidor,Débito,Entregado,439,7.39,3244.21,0.0,0.0,3244.21,616.4,3860.61
TRX-005109,2024-12-10,2024,12,Q4,CellRegen,Regenerador,Ampolla,LOTE-37917,2026-05-23,Spencer Labs,Mixcoatl,South,Online,Efectivo,Cancelado,394,107.45,42335.3,0.0,0.0,42335.3,8043.71,50379.01
TRX-005110,2024-12-10,2024,12,Q4,Betaferon Plus,Inmunomodulador,Capsula,LOTE-52702,2027-02-03,BioHazard Supplies,Lanshiang,Asia,Hospital Público,Transferencia,Entregado,175,29.0,5075.0,0.1,507.5,4567.5,867.82,5435.32
TRX-005111,2024-12-11,2024,12,Q4,Betaferon Plus,Inmunomodulador,Capsula,LOTE-11215,2026-05-09,Farmacéutica Arklay,Terragrigia,South,Farmacia Minorista,Efectivo,Entregado,23,33.45,769.35,0.05,38.47,730.88,138.87,869.75
TRX-005112,2024-12-12,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-63796,2027-04-18,Umbrella Pharma S.A.,Sheena Island,Pacific,Farmacia Minorista,Débito,En tránsito,213,7.05,1501.65,0.05,75.08,1426.57,271.05,1697.62
TRX-005113,2024-12-12,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-48748,2026-08-06,Spencer Labs,Harvardville,East,Distribuidor,Efectivo,Entregado,405,4.01,1624.05,0.0,0.0,1624.05,308.57,1932.62
TRX-005114,2024-12-12,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-33389,2027-09-14,Tricell Biomedical,Harvardville,East,Clínica Privada,Efectivo,Cancelado,235,6.85,1609.75,0.0,0.0,1609.75,305.85,1915.6
TRX-005115,2024-12-12,2024,12,Q4,ViraCure X,Antiviral,Tableta,LOTE-70099,2026-12-21,WilPharma Corp,Edonia,Europe,Hospital Público,Efectivo,Entregado,13,23.39,304.07,0.0,0.0,304.07,57.77,361.84
TRX-005116,2024-12-12,2024,12,Q4,Betaferon Plus,Inmunomodulador,Capsula,LOTE-30615,2025-12-16,Paraguas Distribuciones,Arklay County,Midwest,Farmacia Minorista,Cheque,Entregado,101,34.62,3496.62,0.15,524.49,2972.13,564.7,3536.83
TRX-005117,2024-12-12,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-84641,2027-10-06,GenTech Medical,Lanshiang,Asia,Distribuidor,Crédito,Entregado,417,7.65,3190.05,0.0,0.0,3190.05,606.11,3796.16
TRX-005118,2024-12-12,2024,12,Q4,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-89624,2027-01-24,WilPharma Corp,Arklay County,Midwest,Online,Débito,Cancelado,24,136.11,3266.64,0.05,163.33,3103.31,589.63,3692.94
TRX-005119,2024-12-13,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-13082,2026-01-14,Civivan Laboratories,Tall Oaks,East,Distribuidor,Transferencia,Entregado,364,3.95,1437.8,0.0,0.0,1437.8,273.18,1710.98
TRX-005120,2024-12-13,2024,12,Q4,Betaferon Plus,Inmunomodulador,Capsula,LOTE-48549,2026-02-04,Paraguas Distribuciones,Sheena Island,Pacific,Distribuidor,Crédito,En tránsito,11,30.67,337.37,0.05,16.87,320.5,60.9,381.4
TRX-005121,2024-12-13,2024,12,Q4,CellRegen,Regenerador,Ampolla,LOTE-37611,2026-03-02,Spencer Labs,Edonia,Europe,Farmacia Minorista,Efectivo,Devuelto,273,91.76,25050.48,0.0,0.0,25050.48,4759.59,29810.07
TRX-005122,2024-12-13,2024,12,Q4,ThermoShield,Antipiretico,Jarabe,LOTE-77072,2026-05-14,Tricell Biomedical,Mixcoatl,South,Online,Crédito,Cancelado,452,6.82,3082.64,0.15,462.4,2620.24,497.85,3118.09
TRX-005123,2024-12-13,2024,12,Q4,Aspirina 1000mg,Analgesico,Tableta,LOTE-81795,2027-02-24,WilPharma Corp,Harvardville,East,Distribuidor,Transferencia,En tránsito,431,3.72,1603.32,0.1,160.33,1442.99,274.17,1717.16
TRX-005124,2024-12-14,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-92454,2027-02-09,Spencer Labs,Tall Oaks,East,Online,Efectivo,Devuelto,281,7.8,2191.8,0.0,0.0,2191.8,416.44,2608.24
TRX-005125,2024-12-14,2024,12,Q4,ThermoShield,Antipiretico,Jarabe,LOTE-23197,2026-10-02,WilPharma Corp,Arklay County,Midwest,Clínica Privada,Crédito,Entregado,94,7.34,689.96,0.0,0.0,689.96,131.09,821.05
TRX-005126,2024-12-14,2024,12,Q4,Aspirina 1000mg,Analgesico,Tableta,LOTE-73842,2027-01-17,GenTech Medical,Mixcoatl,South,Distribuidor,Crédito,En tránsito,201,3.72,747.72,0.15,112.16,635.56,120.76,756.32
TRX-005127,2024-12-14,2024,12,Q4,Neurovita Complex,Suplemento,Ampolla,LOTE-63372,2027-09-26,WilPharma Corp,Arklay County,Midwest,Hospital Público,Crédito,Entregado,21,13.9,291.9,0.0,0.0,291.9,55.46,347.36
TRX-005128,2024-12-14,2024,12,Q4,Betaferon Plus,Inmunomodulador,Capsula,LOTE-70536,2026-01-20,Civivan Laboratories,Raccoon City,Midwest,Clínica Privada,Crédito,Devuelto,340,34.56,11750.4,0.0,0.0,11750.4,2232.58,13982.98
TRX-005129,2024-12-14,2024,12,Q4,ThermoShield,Antipiretico,Jarabe,LOTE-62119,2027-08-05,WilPharma Corp,Harvardville,East,Farmacia Minorista,Débito,En tránsito,467,8.35,3899.45,0.0,0.0,3899.45,740.9,4640.35
TRX-005130,2024-12-15,2024,12,Q4,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-27759,2027-03-04,GenTech Medical,Terragrigia,South,Clínica Privada,Cheque,Cancelado,211,115.71,24414.81,0.05,1220.74,23194.07,4406.87,27600.94
TRX-005131,2024-12-16,2024,12,Q4,OsseoFlex,Oseo,Tableta,LOTE-32013,2026-03-03,Umbrella Pharma S.A.,Raccoon City,Midwest,Hospital Público,Cheque,Cancelado,140,16.29,2280.6,0.0,0.0,2280.6,433.31,2713.91
TRX-005132,2024-12-16,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-67462,2026-10-03,Umbrella Pharma S.A.,Sheena Island,Pacific,Clínica Privada,Efectivo,Devuelto,293,8.12,2379.16,0.05,118.96,2260.2,429.44,2689.64
TRX-005133,2024-12-16,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-14541,2027-08-27,Civivan Laboratories,Terragrigia,South,Distribuidor,Cheque,Devuelto,298,6.22,1853.56,0.0,0.0,1853.56,352.18,2205.74
TRX-005134,2024-12-16,2024,12,Q4,NecroCide Gel,Topico,Gel,LOTE-28852,2026-01-22,Tricell Biomedical,Tall Oaks,East,Clínica Privada,Débito,Cancelado,401,10.18,4082.18,0.0,0.0,4082.18,775.61,4857.79
TRX-005135,2024-12-17,2024,12,Q4,NecroCide Gel,Topico,Gel,LOTE-55579,2027-07-20,Farmacéutica Arklay,Lanshiang,Asia,Farmacia Minorista,Débito,Devuelto,101,11.09,1120.09,0.0,0.0,1120.09,212.82,1332.91
TRX-005136,2024-12-17,2024,12,Q4,Neurovita Complex,Suplemento,Ampolla,LOTE-50895,2026-03-12,Farmacéutica Arklay,Mixcoatl,South,Hospital Público,Transferencia,Entregado,304,14.36,4365.44,0.0,0.0,4365.44,829.43,5194.87
TRX-005137,2024-12-17,2024,12,Q4,NecroCide Gel,Topico,Gel,LOTE-42319,2025-12-23,Tricell Biomedical,Sheena Island,Pacific,Clínica Privada,Crédito,Cancelado,359,11.32,4063.88,0.0,0.0,4063.88,772.14,4836.02
TRX-005138,2024-12-19,2024,12,Q4,Aspirina 1000mg,Analgesico,Tableta,LOTE-19419,2026-02-05,Spencer Labs,Arklay County,Midwest,Hospital Público,Transferencia,En tránsito,28,3.85,107.8,0.05,5.39,102.41,19.46,121.87
TRX-005139,2024-12-19,2024,12,Q4,ViraCure X,Antiviral,Tableta,LOTE-61939,2027-08-22,WilPharma Corp,Edonia,Europe,Farmacia Minorista,Transferencia,Entregado,41,24.97,1023.77,0.15,153.57,870.2,165.34,1035.54
TRX-005140,2024-12-19,2024,12,Q4,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-93931,2026-04-06,Civivan Laboratories,Harvardville,East,Hospital Público,Débito,Cancelado,355,135.18,47988.9,0.05,2399.45,45589.45,8662.0,54251.45
TRX-005141,2024-12-19,2024,12,Q4,OsseoFlex,Oseo,Tableta,LOTE-40426,2027-03-04,WilPharma Corp,Mixcoatl,South,Distribuidor,Débito,Cancelado,303,18.75,5681.25,0.1,568.12,5113.13,971.49,6084.62
TRX-005142,2024-12-20,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-85307,2027-01-25,Tricell Biomedical,Terragrigia,South,Online,Cheque,En tránsito,496,8.4,4166.4,0.05,208.32,3958.08,752.04,4710.12
TRX-005143,2024-12-20,2024,12,Q4,Neurovita Complex,Suplemento,Ampolla,LOTE-18748,2026-12-19,GenTech Medical,Edonia,Europe,Clínica Privada,Cheque,Cancelado,146,14.93,2179.78,0.0,0.0,2179.78,414.16,2593.94
TRX-005144,2024-12-20,2024,12,Q4,Aspirina 1000mg,Analgesico,Tableta,LOTE-51755,2027-11-01,Paraguas Distribuciones,Harvardville,East,Distribuidor,Transferencia,Cancelado,256,4.01,1026.56,0.15,153.98,872.58,165.79,1038.37
TRX-005145,2024-12-20,2024,12,Q4,Aspirina 500mg,Analgesico,Tableta,LOTE-76882,2027-08-19,WilPharma Corp,Tall Oaks,East,Farmacia Minorista,Crédito,Entregado,462,2.7,1247.4,0.0,0.0,1247.4,237.01,1484.41
TRX-005146,2024-12-21,2024,12,Q4,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-50498,2026-11-16,Spencer Labs,Mixcoatl,South,Farmacia Minorista,Cheque,Entregado,227,6.89,1564.03,0.15,234.6,1329.43,252.59,1582.02
TRX-005147,2024-12-21,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-65182,2026-11-02,GenTech Medical,Terragrigia,South,Farmacia Minorista,Débito,Entregado,236,9.47,2234.92,0.0,0.0,2234.92,424.63,2659.55
TRX-005148,2024-12-21,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-45744,2026-12-03,Civivan Laboratories,Sheena Island,Pacific,Distribuidor,Crédito,Entregado,361,4.77,1721.97,0.0,0.0,1721.97,327.17,2049.14
TRX-005149,2024-12-21,2024,12,Q4,ThermoShield,Antipiretico,Jarabe,LOTE-73241,2026-11-04,BioHazard Supplies,Lanshiang,Asia,Distribuidor,Débito,Entregado,380,7.38,2804.4,0.15,420.66,2383.74,452.91,2836.65
TRX-005150,2024-12-22,2024,12,Q4,Betaferon Plus,Inmunomodulador,Capsula,LOTE-26529,2026-09-02,GenTech Medical,Tall Oaks,East,Distribuidor,Débito,En tránsito,455,33.29,15146.95,0.1,1514.7,13632.25,2590.13,16222.38
TRX-005151,2024-12-22,2024,12,Q4,NecroCide Gel,Topico,Gel,LOTE-53969,2026-01-30,Tricell Biomedical,Raccoon City,Midwest,Hospital Público,Efectivo,Entregado,489,10.16,4968.24,0.0,0.0,4968.24,943.97,5912.21
TRX-005152,2024-12-22,2024,12,Q4,AntibioMax 500,Antibiotico,Capsula,LOTE-64859,2026-02-15,Civivan Laboratories,Lanshiang,Asia,Hospital Público,Cheque,Entregado,13,13.3,172.9,0.0,0.0,172.9,32.85,205.75
TRX-005153,2024-12-22,2024,12,Q4,Aspirina 1000mg,Analgesico,Tableta,LOTE-17101,2026-03-30,Tricell Biomedical,Harvardville,East,Farmacia Minorista,Débito,Entregado,210,4.01,842.1,0.1,84.21,757.89,144.0,901.89
TRX-005154,2024-12-22,2024,12,Q4,ViraCure X,Antiviral,Tableta,LOTE-47061,2027-04-21,Spencer Labs,Tall Oaks,East,Distribuidor,Crédito,Cancelado,229,20.93,4792.97,0.0,0.0,4792.97,910.66,5703.63
TRX-005155,2024-12-22,2024,12,Q4,Hemostabil,Coagulante,Inyectable,LOTE-60325,2027-06-06,Paraguas Distribuciones,Lanshiang,Asia,Clínica Privada,Débito,En tránsito,397,50.36,19992.92,0.05,999.65,18993.27,3608.72,22601.99
TRX-005156,2024-12-22,2024,12,Q4,CellRegen,Regenerador,Ampolla,LOTE-71262,2026-09-23,Spencer Labs,Raccoon City,Midwest,Farmacia Minorista,Cheque,Entregado,100,89.26,8926.0,0.0,0.0,8926.0,1695.94,10621.94
TRX-005157,2024-12-23,2024,12,Q4,NecroCide Gel,Topico,Gel,LOTE-77157,2027-02-05,WilPharma Corp,Lanshiang,Asia,Hospital Público,Transferencia,En tránsito,31,11.15,345.65,0.1,34.56,311.09,59.11,370.2
TRX-005158,2024-12-23,2024,12,Q4,CellRegen,Regenerador,Ampolla,LOTE-30653,2026-05-05,Paraguas Distribuciones,Edonia,Europe,Distribuidor,Crédito,Entregado,386,99.89,38557.54,0.1,3855.75,34701.79,6593.34,41295.13
TRX-005159,2024-12-23,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-95638,2027-10-24,GenTech Medical,Mixcoatl,South,Farmacia Minorista,Crédito,Cancelado,16,9.12,145.92,0.15,21.89,124.03,23.57,147.6
TRX-005160,2024-12-23,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-15872,2027-05-09,Paraguas Distribuciones,Tall Oaks,East,Online,Cheque,Devuelto,137,8.46,1159.02,0.15,173.85,985.17,187.18,1172.35
TRX-005161,2024-12-23,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-99398,2026-10-24,BioHazard Supplies,Mixcoatl,South,Hospital Público,Crédito,Entregado,329,9.5,3125.5,0.1,312.55,2812.95,534.46,3347.41
TRX-005162,2024-12-23,2024,12,Q4,NecroCide Gel,Topico,Gel,LOTE-36760,2027-10-20,Umbrella Pharma S.A.,Harvardville,East,Farmacia Minorista,Débito,Cancelado,166,11.46,1902.36,0.0,0.0,1902.36,361.45,2263.81
TRX-005163,2024-12-23,2024,12,Q4,Aspirina 500mg,Analgesico,Tableta,LOTE-67126,2027-11-30,Spencer Labs,Harvardville,East,Hospital Público,Débito,Cancelado,459,2.52,1156.68,0.0,0.0,1156.68,219.77,1376.45
TRX-005164,2024-12-23,2024,12,Q4,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-91311,2026-06-01,Umbrella Pharma S.A.,Tall Oaks,East,Clínica Privada,Efectivo,Cancelado,310,110.02,34106.2,0.0,0.0,34106.2,6480.18,40586.38
TRX-005165,2024-12-24,2024,12,Q4,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-12810,2025-12-28,GenTech Medical,Tall Oaks,East,Online,Efectivo,Devuelto,440,4.27,1878.8,0.15,281.82,1596.98,303.43,1900.41
TRX-005166,2024-12-24,2024,12,Q4,Neurovita Complex,Suplemento,Ampolla,LOTE-61220,2027-10-17,Tricell Biomedical,Mixcoatl,South,Online,Efectivo,Entregado,470,16.58,7792.6,0.05,389.63,7402.97,1406.56,8809.53
TRX-005167,2024-12-24,2024,12,Q4,OsseoFlex,Oseo,Tableta,LOTE-24090,2026-11-11,Civivan Laboratories,Tall Oaks,East,Online,Efectivo,Entregado,481,18.97,9124.57,0.15,1368.69,7755.88,1473.62,9229.5
TRX-005168,2024-12-25,2024,12,Q4,CellRegen,Regenerador,Ampolla,LOTE-51978,2026-06-28,Tricell Biomedical,Harvardville,East,Farmacia Minorista,Cheque,En tránsito,100,105.26,10526.0,0.15,1578.9,8947.1,1699.95,10647.05
TRX-005169,2024-12-25,2024,12,Q4,CellRegen,Regenerador,Ampolla,LOTE-55995,2026-05-07,Spencer Labs,Sheena Island,Pacific,Online,Transferencia,Entregado,109,97.23,10598.07,0.15,1589.71,9008.36,1711.59,10719.95
TRX-005170,2024-12-25,2024,12,Q4,CalmEase 10mg,Sedante,Tableta,LOTE-14301,2026-12-08,Civivan Laboratories,Terragrigia,South,Hospital Público,Efectivo,En tránsito,343,7.9,2709.7,0.0,0.0,2709.7,514.84,3224.54
TRX-005171,2024-12-26,2024,12,Q4,Hemostabil,Coagulante,Inyectable,LOTE-96916,2027-11-07,Civivan Laboratories,Mixcoatl,South,Online,Crédito,Entregado,173,40.65,7032.45,0.0,0.0,7032.45,1336.17,8368.62
TRX-005172,2024-12-26,2024,12,Q4,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-34219,2027-11-16,Civivan Laboratories,Lanshiang,Asia,Distribuidor,Cheque,Devuelto,237,117.1,27752.7,0.0,0.0,27752.7,5273.01,33025.71
TRX-005173,2024-12-26,2024,12,Q4,ThermoShield,Antipiretico,Jarabe,LOTE-61494,2027-07-12,BioHazard Supplies,Harvardville,East,Hospital Público,Cheque,Devuelto,162,8.06,1305.72,0.0,0.0,1305.72,248.09,1553.81
TRX-005174,2024-12-26,2024,12,Q4,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-18476,2027-08-02,Civivan Laboratories,Lanshiang,Asia,Hospital Público,Crédito,Devuelto,393,131.71,51762.03,0.0,0.0,51762.03,9834.79,61596.82
TRX-005175,2024-12-27,2024,12,Q4,AntibioMax 500,Antibiotico,Capsula,LOTE-41137,2027-05-29,Paraguas Distribuciones,Sheena Island,Pacific,Distribuidor,Crédito,Entregado,216,13.64,2946.24,0.05,147.31,2798.93,531.8,3330.73
